video_id,premise,hypothesis,entailment,neutral,contradiction,is_contradiction
trial_lie_002,"And she started fighting him and whenever she did that little wall, but right by the love seat, she kicked it",and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,0.6827598810195923,0.0025862546171993017,0.3146538734436035,False
trial_lie_002,"and whenever she did, they both went over the chair and landed on the floor.","And I just went, I ran to the bedroom with Lily.",0.08514131605625153,0.0011516537051647902,0.9137070178985596,True
trial_lie_002,"and whenever she did, they both went over the chair and landed on the floor.",I didn't even stick around to see what happened.,0.936809241771698,0.0011962110875174403,0.06199448183178902,False
trial_lie_002,"and whenever she did, they both went over the chair and landed on the floor.","And when I got to the bedroom, little Grant was trying to come, he was coming out of the door and he asked me what that noise was",0.9223864674568176,0.002556681400164962,0.07505679875612259,False
trial_lie_002,"and whenever she did, they both went over the chair and landed on the floor.",and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,0.9584959745407104,0.0015049956273287535,0.0399990975856781,False
trial_lie_002,"and whenever she did, they both went over the chair and landed on the floor.",and I told him he was picking up the chair.,0.8135595917701721,0.0020585295278578997,0.1843818724155426,False
trial_lie_002,"And I just went, I ran to the bedroom with Lily.",I didn't even stick around to see what happened.,0.0033437986858189106,0.0005067801685072482,0.9961494207382202,True
trial_lie_002,"And I just went, I ran to the bedroom with Lily.","And when I got to the bedroom, little Grant was trying to come, he was coming out of the door and he asked me what that noise was",0.3217509090900421,0.00314599322155118,0.6751031279563904,True
trial_lie_002,"And I just went, I ran to the bedroom with Lily.",and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,0.9286713004112244,0.001655768370255828,0.06967294961214066,False
trial_lie_002,"And I just went, I ran to the bedroom with Lily.",and I told him he was picking up the chair.,0.9169408082962036,0.0017264728667214513,0.08133277297019958,False
trial_lie_002,I didn't even stick around to see what happened.,"And when I got to the bedroom, little Grant was trying to come, he was coming out of the door and he asked me what that noise was",0.9131571650505066,0.001775155309587717,0.08506768196821213,False
trial_lie_002,I didn't even stick around to see what happened.,and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,0.3200109004974365,0.001081666094250977,0.6789074540138245,True
trial_lie_002,I didn't even stick around to see what happened.,and I told him he was picking up the chair.,0.4264955222606659,0.0015128052327781916,0.5719916820526123,True
trial_lie_002,"And when I got to the bedroom, little Grant was trying to come, he was coming out of the door and he asked me what that noise was",and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,0.874433696269989,0.003727946663275361,0.12183832377195358,False
trial_lie_002,"And when I got to the bedroom, little Grant was trying to come, he was coming out of the door and he asked me what that noise was",and I told him he was picking up the chair.,0.6526144742965698,0.002085187006741762,0.3453003466129303,False
trial_lie_002,and I told him that the chair fell and to come back into the bedroom and he asked where his daddy was,and I told him he was picking up the chair.,0.09047821909189224,0.011806124821305275,0.89771568775177,True
trial_lie_005,And he told me that he was trying to figure some stuff out.,"And I asked him like, what?",0.20954053103923798,0.009032327681779861,0.7814271450042725,True
trial_lie_005,And he told me that he was trying to figure some stuff out.,"And he will, I mean, I'll never forget it.",0.6997665762901306,0.004001033492386341,0.2962324023246765,False
trial_lie_005,And he told me that he was trying to figure some stuff out.,He was smoking a cigarette.,0.9627006649971008,0.0019207115983590484,0.03537863492965698,False
trial_lie_005,And he told me that he was trying to figure some stuff out.,"And he was like, really calm.",0.003775401972234249,0.0003298505034763366,0.9958947896957397,True
trial_lie_005,And he told me that he was trying to figure some stuff out.,And he looked at me.,0.6717715859413147,0.318464457988739,0.009763974696397781,False
trial_lie_005,"And I asked him like, what?","And he will, I mean, I'll never forget it.",0.18115678429603577,0.0013295384123921394,0.817513644695282,True
trial_lie_005,"And I asked him like, what?",He was smoking a cigarette.,0.9505560994148254,0.0028687843587249517,0.04657518491148949,False
trial_lie_005,"And I asked him like, what?","And he was like, really calm.",0.9332903623580933,0.0012881216825917363,0.06542155891656876,False
trial_lie_005,"And I asked him like, what?",And he looked at me.,0.9366649389266968,0.04941684380173683,0.01391829177737236,False
trial_lie_005,"And I asked him like, what?","And he said, what would you say if I told you Laura was dead?",0.9944309592247009,0.001017149887047708,0.004551911726593971,False
trial_lie_005,"And he will, I mean, I'll never forget it.",He was smoking a cigarette.,0.9948262572288513,0.0016310837818309665,0.0035426875110715628,False
trial_lie_005,"And he will, I mean, I'll never forget it.","And he was like, really calm.",0.5846249461174011,0.0023719221353530884,0.4130031168460846,False
trial_lie_005,"And he will, I mean, I'll never forget it.",And he looked at me.,0.9629901051521301,0.01249605417251587,0.024513807147741318,False
trial_lie_005,"And he will, I mean, I'll never forget it.","And he said, what would you say if I told you Laura was dead?",0.9417077898979187,0.0010256585665047169,0.0572664700448513,False
trial_lie_005,"And he will, I mean, I'll never forget it.","And I was like, you know, I was like, what?",0.056323643773794174,0.0007498057093471289,0.9429265260696411,True
trial_lie_005,He was smoking a cigarette.,"And he was like, really calm.",0.8160016536712646,0.030225424095988274,0.1537729650735855,False
trial_lie_005,He was smoking a cigarette.,And he looked at me.,0.9098153710365295,0.007645078003406525,0.08253957331180573,False
trial_lie_005,He was smoking a cigarette.,"And he said, what would you say if I told you Laura was dead?",0.17626982927322388,0.0019509121775627136,0.821779191493988,True
trial_lie_005,He was smoking a cigarette.,"And I was like, you know, I was like, what?",0.9360651969909668,0.004202013835310936,0.05973275378346443,False
trial_lie_005,He was smoking a cigarette.,"And basically, he told me that the night that Laura had come over to the house that she had died.",0.9281864166259766,0.00531653081998229,0.0664970800280571,False
trial_lie_005,"And he was like, really calm.",And he looked at me.,0.9722529053688049,0.02031310833990574,0.0074339257553219795,False
trial_lie_005,"And he was like, really calm.","And he said, what would you say if I told you Laura was dead?",0.8602755665779114,0.0014698740560561419,0.1382545530796051,False
trial_lie_005,"And he was like, really calm.","And I was like, you know, I was like, what?",0.3555724024772644,0.0035677251871675253,0.6408599019050598,True
trial_lie_005,"And he was like, really calm.","And basically, he told me that the night that Laura had come over to the house that she had died.",0.9412832260131836,0.0013344059698283672,0.05738235265016556,False
trial_lie_005,"And he was like, really calm.",And that whenever I left that he just panicked and freaked out.,0.0035686648916453123,0.00019786767370533198,0.9962335228919983,True
trial_lie_005,And he looked at me.,"And he said, what would you say if I told you Laura was dead?",0.991306722164154,0.0009206388494931161,0.0077726710587739944,False
trial_lie_005,And he looked at me.,"And I was like, you know, I was like, what?",0.9881930947303772,0.0032103308476507664,0.008596552535891533,False
trial_lie_005,And he looked at me.,"And basically, he told me that the night that Laura had come over to the house that she had died.",0.9935178756713867,0.001132849371060729,0.0053492579609155655,False
trial_lie_005,And he looked at me.,And that whenever I left that he just panicked and freaked out.,0.9753794074058533,0.001185924862511456,0.023434702306985855,False
trial_lie_005,And he looked at me.,"And I got, I started freaking out.",0.9793774485588074,0.0029982924461364746,0.017624270170927048,False
trial_lie_005,"And he said, what would you say if I told you Laura was dead?","And I was like, you know, I was like, what?",0.8247005343437195,0.13562551140785217,0.03967399522662163,False
trial_lie_005,"And he said, what would you say if I told you Laura was dead?","And basically, he told me that the night that Laura had come over to the house that she had died.",0.9329536557197571,0.01184509415179491,0.05520128831267357,False
trial_lie_005,"And he said, what would you say if I told you Laura was dead?",And that whenever I left that he just panicked and freaked out.,0.9845490455627441,0.0012217070907354355,0.01422919426113367,False
trial_lie_005,"And he said, what would you say if I told you Laura was dead?","And I got, I started freaking out.",0.971278965473175,0.006273817270994186,0.022447258234024048,False
trial_lie_005,"And he said, what would you say if I told you Laura was dead?",And I was asking him why he didn't call the cops.,0.32964858412742615,0.012950473465025425,0.657400906085968,True
trial_lie_005,"And I was like, you know, I was like, what?","And basically, he told me that the night that Laura had come over to the house that she had died.",0.9417989253997803,0.0015988120576366782,0.05660223960876465,False
trial_lie_005,"And I was like, you know, I was like, what?",And that whenever I left that he just panicked and freaked out.,0.994300365447998,0.0012006557080894709,0.0044990102760493755,False
trial_lie_005,"And I was like, you know, I was like, what?","And I got, I started freaking out.",0.2713470160961151,0.7245978116989136,0.004055206663906574,False
trial_lie_005,"And I was like, you know, I was like, what?",And I was asking him why he didn't call the cops.,0.9925147891044617,0.0014141418505460024,0.006071021780371666,False
trial_lie_005,"And I was like, you know, I was like, what?",It will call for help.,0.9728655219078064,0.011340979486703873,0.01579347625374794,False
trial_lie_005,"And basically, he told me that the night that Laura had come over to the house that she had died.",And that whenever I left that he just panicked and freaked out.,0.9519359469413757,0.0013659819960594177,0.04669809713959694,False
trial_lie_005,"And basically, he told me that the night that Laura had come over to the house that she had died.","And I got, I started freaking out.",0.9932860732078552,0.0026434732135385275,0.004070379305630922,False
trial_lie_005,"And basically, he told me that the night that Laura had come over to the house that she had died.",And I was asking him why he didn't call the cops.,0.9768266081809998,0.0012848819606006145,0.02188846655189991,False
trial_lie_005,"And basically, he told me that the night that Laura had come over to the house that she had died.",It will call for help.,0.9923087358474731,0.0036089695058763027,0.004082334227859974,False
trial_lie_005,"And basically, he told me that the night that Laura had come over to the house that she had died.",Like he told me he was going to.,0.231140598654747,0.07815999537706375,0.6906993985176086,True
trial_lie_005,And that whenever I left that he just panicked and freaked out.,"And I got, I started freaking out.",0.12775030732154846,0.20742899179458618,0.6648207306861877,True
trial_lie_005,And that whenever I left that he just panicked and freaked out.,And I was asking him why he didn't call the cops.,0.9926440119743347,0.0010229507461190224,0.006333100609481335,False
trial_lie_005,And that whenever I left that he just panicked and freaked out.,It will call for help.,0.9936006665229797,0.004393890965729952,0.0020054245833307505,False
trial_lie_005,And that whenever I left that he just panicked and freaked out.,Like he told me he was going to.,0.6834787130355835,0.04393618926405907,0.27258506417274475,False
trial_lie_005,And that whenever I left that he just panicked and freaked out.,And he told me that he got scared that he was a black man with a dead white woman.,0.9948981404304504,0.001225578016601503,0.003876302856951952,False
trial_lie_005,"And I got, I started freaking out.",And I was asking him why he didn't call the cops.,0.994094967842102,0.000998490722849965,0.004906489048153162,False
trial_lie_005,"And I got, I started freaking out.",It will call for help.,0.9875301122665405,0.008537909016013145,0.003932009916752577,False
trial_lie_005,"And I got, I started freaking out.",Like he told me he was going to.,0.9409573078155518,0.0048048896715044975,0.05423780158162117,False
trial_lie_005,"And I got, I started freaking out.",And he told me that he got scared that he was a black man with a dead white woman.,0.9940963983535767,0.001207743538543582,0.004695827607065439,False
trial_lie_005,"And I got, I started freaking out.",And nobody was going to believe him that it was an accident.,0.9932011961936951,0.0009797440143302083,0.005819088779389858,False
trial_lie_005,And I was asking him why he didn't call the cops.,It will call for help.,0.9431614279747009,0.02183997817337513,0.03499854356050491,False
trial_lie_005,And I was asking him why he didn't call the cops.,Like he told me he was going to.,0.07512489706277847,0.006716322153806686,0.9181586503982544,True
trial_lie_005,And I was asking him why he didn't call the cops.,And he told me that he got scared that he was a black man with a dead white woman.,0.9854201674461365,0.000868684786837548,0.013711166568100452,False
trial_lie_005,And I was asking him why he didn't call the cops.,And nobody was going to believe him that it was an accident.,0.9911319613456726,0.0017378010088577867,0.00713016651570797,False
trial_lie_005,It will call for help.,Like he told me he was going to.,0.9612830877304077,0.014444652944803238,0.02427230030298233,False
trial_lie_005,It will call for help.,And he told me that he got scared that he was a black man with a dead white woman.,0.9263982176780701,0.002505848417058587,0.07109596580266953,False
trial_lie_005,It will call for help.,And nobody was going to believe him that it was an accident.,0.8197989463806152,0.0034982955548912287,0.1767028123140335,False
trial_lie_005,Like he told me he was going to.,And he told me that he got scared that he was a black man with a dead white woman.,0.7718823552131653,0.0012748709414154291,0.22684280574321747,False
trial_lie_005,Like he told me he was going to.,And nobody was going to believe him that it was an accident.,0.8784719705581665,0.0019044654909521341,0.1196235716342926,False
trial_lie_005,And he told me that he got scared that he was a black man with a dead white woman.,And nobody was going to believe him that it was an accident.,0.9835845232009888,0.001886219484731555,0.014529221691191196,False
trial_lie_006,"No, I didn't.","The last time I saw it was whenever they fell, whenever I came out, she was already in the bathroom.",0.9861738681793213,0.0010957466438412666,0.012730389833450317,False
trial_lie_006,"No, I didn't.",I never saw her ever.,0.9958783388137817,0.001164778950624168,0.0029569168109446764,False
trial_lie_006,"No, I didn't.","Whenever we got to the boat, it was all covered up.",0.9863627552986145,0.0009484178735874593,0.012688758783042431,False
trial_lie_006,"No, I didn't.","Honestly, I didn't even know there was a middle seat until we saw the boat the other day.",0.9947186708450317,0.0010411272523924708,0.004240222275257111,False
trial_lie_006,"The last time I saw it was whenever they fell, whenever I came out, she was already in the bathroom.",I never saw her ever.,0.0023611662909388542,0.0013197558000683784,0.996319055557251,True
trial_lie_006,"The last time I saw it was whenever they fell, whenever I came out, she was already in the bathroom.","Whenever we got to the boat, it was all covered up.",0.1025356575846672,0.00544170243665576,0.8920226693153381,True
trial_lie_006,"The last time I saw it was whenever they fell, whenever I came out, she was already in the bathroom.","Honestly, I didn't even know there was a middle seat until we saw the boat the other day.",0.892589807510376,0.0029192559886723757,0.10449092090129852,False
trial_lie_006,I never saw her ever.,"Whenever we got to the boat, it was all covered up.",0.9920815229415894,0.0009792920900508761,0.0069391136057674885,False
trial_lie_006,I never saw her ever.,"Honestly, I didn't even know there was a middle seat until we saw the boat the other day.",0.9870402216911316,0.0010075675090774894,0.011952182278037071,False
trial_lie_006,"Whenever we got to the boat, it was all covered up.","Honestly, I didn't even know there was a middle seat until we saw the boat the other day.",0.9686087369918823,0.0020263814367353916,0.029364844784140587,False
trial_lie_007,"We had some drinks at the bar, maybe one, two.",Did you dance?,0.003820550860837102,0.00047021100181154907,0.9957093000411987,True
trial_lie_007,"We had some drinks at the bar, maybe one, two.",I got onto the dance floor myself as I explained.,0.004146772902458906,0.00024219189072027802,0.9956110119819641,True
trial_lie_007,"We had some drinks at the bar, maybe one, two.","I've been a trained dancer for some time, going to be able to dance freely as I go release.",0.1477791965007782,0.007699906826019287,0.8445209264755249,True
trial_lie_007,"We had some drinks at the bar, maybe one, two.",I'm very much in my own space when I do that.,0.19576330482959747,0.00192933133803308,0.8023073673248291,True
trial_lie_007,"We had some drinks at the bar, maybe one, two.",And so I got up,0.09351934492588043,0.006508969701826572,0.8999716639518738,True
trial_lie_007,Did you dance?,I got onto the dance floor myself as I explained.,0.3518204391002655,0.003800358157604933,0.644379198551178,True
trial_lie_007,Did you dance?,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",0.9476589560508728,0.00816955603659153,0.04417146369814873,False
trial_lie_007,Did you dance?,I'm very much in my own space when I do that.,0.8294153213500977,0.0028795036487281322,0.16770511865615845,False
trial_lie_007,Did you dance?,And so I got up,0.8842979669570923,0.020761638879776,0.09494040161371231,False
trial_lie_007,Did you dance?,and I was dancing alone on the dance floor.,0.623626172542572,0.008850384503602982,0.3675234019756317,False
trial_lie_007,I got onto the dance floor myself as I explained.,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",0.9816598296165466,0.013014519587159157,0.005325693171471357,False
trial_lie_007,I got onto the dance floor myself as I explained.,I'm very much in my own space when I do that.,0.9719899892807007,0.004674755036830902,0.02333521656692028,False
trial_lie_007,I got onto the dance floor myself as I explained.,And so I got up,0.046950798481702805,0.9514483213424683,0.001600825460627675,False
trial_lie_007,I got onto the dance floor myself as I explained.,and I was dancing alone on the dance floor.,0.1546221822500229,0.8413689136505127,0.004008909687399864,False
trial_lie_007,I got onto the dance floor myself as I explained.,Did you dance with the defendant?,0.3929890990257263,0.0052797431126236916,0.6017311215400696,True
trial_lie_007,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",I'm very much in my own space when I do that.,0.942551851272583,0.0058073969557881355,0.05164075642824173,False
trial_lie_007,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",And so I got up,0.7892438173294067,0.07295993715524673,0.13779625296592712,False
trial_lie_007,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",and I was dancing alone on the dance floor.,0.16608265042304993,0.02198879048228264,0.8119285702705383,True
trial_lie_007,"I've been a trained dancer for some time, going to be able to dance freely as I go release.",Did you dance with the defendant?,0.11775084584951401,0.0039903586730360985,0.8782587647438049,True
trial_lie_007,"I've been a trained dancer for some time, going to be able to dance freely as I go release.","He came to join the dance floor, did not join me necessarily in the dance floor initially.",0.5627627372741699,0.05327047035098076,0.3839668035507202,False
trial_lie_007,I'm very much in my own space when I do that.,And so I got up,0.9303217530250549,0.013393936678767204,0.056284304708242416,False
trial_lie_007,I'm very much in my own space when I do that.,and I was dancing alone on the dance floor.,0.7949780225753784,0.011393003165721893,0.19362901151180267,False
trial_lie_007,I'm very much in my own space when I do that.,Did you dance with the defendant?,0.006661942228674889,0.0006957434816285968,0.9926422238349915,True
trial_lie_007,I'm very much in my own space when I do that.,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",0.7554900646209717,0.07079292833805084,0.17371708154678345,False
trial_lie_007,I'm very much in my own space when I do that.,And he was also dancing.,0.9551926851272583,0.001751112169586122,0.04305624961853027,False
trial_lie_007,And so I got up,and I was dancing alone on the dance floor.,0.899937093257904,0.005779024213552475,0.09428388625383377,False
trial_lie_007,And so I got up,Did you dance with the defendant?,0.06639821082353592,0.0032970604952424765,0.9303047060966492,True
trial_lie_007,And so I got up,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",0.8053052425384521,0.040731143206357956,0.1539635807275772,False
trial_lie_007,And so I got up,And he was also dancing.,0.9795792102813721,0.0012283774558454752,0.019192449748516083,False
trial_lie_007,And so I got up,"And then there was a time where he reached out his hand and as the defense has said, twirl me around.",0.9725590944290161,0.01986697129905224,0.0075739179737865925,False
trial_lie_007,and I was dancing alone on the dance floor.,Did you dance with the defendant?,0.07256056368350983,0.0024714407045394182,0.924967885017395,True
trial_lie_007,and I was dancing alone on the dance floor.,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",0.8444859981536865,0.032687216997146606,0.12282680720090866,False
trial_lie_007,and I was dancing alone on the dance floor.,And he was also dancing.,0.24507512152194977,0.00867188535630703,0.7462530136108398,True
trial_lie_007,and I was dancing alone on the dance floor.,"And then there was a time where he reached out his hand and as the defense has said, twirl me around.",0.9414976239204407,0.003709993092343211,0.054792363196611404,False
trial_lie_007,and I was dancing alone on the dance floor.,And that's it.,0.7283817529678345,0.19830577075481415,0.07331244647502899,False
trial_lie_007,Did you dance with the defendant?,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",0.8779191374778748,0.023972634226083755,0.09810817986726761,False
trial_lie_007,Did you dance with the defendant?,And he was also dancing.,0.8998169302940369,0.01805782876908779,0.08212526142597198,False
trial_lie_007,Did you dance with the defendant?,"And then there was a time where he reached out his hand and as the defense has said, twirl me around.",0.9129912257194519,0.08421128243207932,0.00279746251180768,False
trial_lie_007,Did you dance with the defendant?,And that's it.,0.009198675863444805,0.0006610318669117987,0.9901403784751892,True
trial_lie_007,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",And he was also dancing.,0.7291929721832275,0.18736493587493896,0.0834420844912529,False
trial_lie_007,"He came to join the dance floor, did not join me necessarily in the dance floor initially.","And then there was a time where he reached out his hand and as the defense has said, twirl me around.",0.9937167763710022,0.0027330336160957813,0.0035502584651112556,False
trial_lie_007,"He came to join the dance floor, did not join me necessarily in the dance floor initially.",And that's it.,0.1596706062555313,0.014710168354213238,0.8256191611289978,True
trial_lie_007,And he was also dancing.,"And then there was a time where he reached out his hand and as the defense has said, twirl me around.",0.9708924889564514,0.025458458811044693,0.0036491197533905506,False
trial_lie_007,And he was also dancing.,And that's it.,0.22325685620307922,0.02183418534696102,0.7549090385437012,True
trial_lie_007,"And then there was a time where he reached out his hand and as the defense has said, twirl me around.",And that's it.,0.015105173923075199,0.00111400184687227,0.9837808609008789,True
trial_lie_008,Correct.,I didn't go to the dance club as a drinking activity.,0.6639828681945801,0.06518399715423584,0.27083316445350647,False
trial_lie_008,Correct.,And nor did I know at the time it was a dance club until we got in there.,0.9858723282814026,0.0011532331118360162,0.012974516488611698,False
trial_lie_008,I didn't go to the dance club as a drinking activity.,And nor did I know at the time it was a dance club until we got in there.,0.9865419864654541,0.0066815149039030075,0.0067765312269330025,False
trial_lie_009,"When we got to the hotel, I remember sitting, or sitting briefly on the balcony of my room, but then that was that there was no other additional time if that's what you're asking.",So he never spent time in your room?,0.5185695290565491,0.03599366918206215,0.4454367458820343,False
trial_lie_009,"When we got to the hotel, I remember sitting, or sitting briefly on the balcony of my room, but then that was that there was no other additional time if that's what you're asking.",Besides what I just explained now.,0.7033209800720215,0.04853978008031845,0.24813923239707947,False
